Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L,tokenized_description
2259,0440416884,Harriet Spies Again,HELEN ERICSON,Yearling,2003,Juvenile Fiction,married nanny returns take care parents away france harriet hears something curious makes think ole golly sort trouble,http://images.amazon.com/images/P/0440416884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440416884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440416884.01.LZZZZZZZ.jpg,"['married', 'nanny', 'returns', 'take', 'care', 'parents', 'away', 'france', 'harriet', 'hears', 'something', 'curious', 'makes', 'think', 'ole', 'golly', 'sort', 'trouble']"
2260,1400033853,Providence of a Sparrow : Lessons from a Life Gone to the Birds,CHRIS CHESTER,Anchor,2004,Biography & Autobiography,describes influence foundling baby sparrow rescued author life relationship bird transformation home indoor aviary birds taught life joy wonder living beings natural world reprint first printing,http://images.amazon.com/images/P/1400033853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400033853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400033853.01.LZZZZZZZ.jpg,"['describes', 'influence', 'foundling', 'baby', 'sparrow', 'rescued', 'author', 'life', 'relationship', 'bird', 'transformation', 'home', 'indoor', 'aviary', 'birds', 'taught', 'life', 'joy', 'wonder', 'living', 'beings', 'natural', 'world', 'reprint', 'first', 'printing']"
2261,0345478959,A Slipping-Down Life,ANNE TYLER,Ballantine Books,2004,Fiction,story baltimore family girl drifts lives,http://images.amazon.com/images/P/0345478959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345478959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345478959.01.LZZZZZZZ.jpg,"['story', 'baltimore', 'family', 'girl', 'drifts', 'lives']"
2262,0345418905,"Life, the Universe and Everything",Douglas Adams,Ballantine Books,1997,Fiction,arthur dent ford prefect learn earth shunned rest galaxy journey space time,http://images.amazon.com/images/P/0345418905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345418905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345418905.01.LZZZZZZZ.jpg,"['arthur', 'dent', 'ford', 'prefect', 'learn', 'earth', 'shunned', 'rest', 'galaxy', 'journey', 'space', 'time']"
2263,0375806709,The Phantom Tollbooth,Norton Juster,Random House Children's Books,2000,Fantasy fiction,milo everything bore tollbooth mysteriously appears room drives got nothing better side things seem different milo visits island conclusions get jumping learns time tick watchdog named tock even embarks quest rescue rhyme reason somewhere along way milo realizes something astonishing life far dull fact exciting beyond wildest dreams,http://images.amazon.com/images/P/0375806709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375806709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375806709.01.LZZZZZZZ.jpg,"['milo', 'everything', 'bore', 'tollbooth', 'mysteriously', 'appears', 'room', 'drives', 'got', 'nothing', 'better', 'side', 'things', 'seem', 'different', 'milo', 'visits', 'island', 'conclusions', 'get', 'jumping', 'learns', 'time', 'tick', 'watchdog', 'named', 'tock', 'even', 'embarks', 'quest', 'rescue', 'rhyme', 'reason', 'somewhere', 'along', 'way', 'milo', 'realizes', 'something', 'astonishing', 'life', 'far', 'dull', 'fact', 'exciting', 'beyond', 'wildest', 'dreams']"
2264,1401903096,Mother God: The Feminine Principle to Our Creator,Sylvia Browne,Hay House,2004,"Body, Mind & Spirit",author discusses history mother god religions cultures around world stories reveal power petition help,http://images.amazon.com/images/P/1401903096.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401903096.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401903096.01.LZZZZZZZ.jpg,"['author', 'discusses', 'history', 'mother', 'god', 'religions', 'cultures', 'around', 'world', 'stories', 'reveal', 'power', 'petition', 'help']"
2265,0312424086,A Home at the End of the World : A Novel,Michael Cunningham,Picador,2004,Fiction,pulitzer prize winning author hours comes masterful story unique family formed jonathan moves new york live boyhood friend bobby clare veteran city erotic wars soon motion picture starring colin farrell sissy spacek robin wright penn,http://images.amazon.com/images/P/0312424086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312424086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312424086.01.LZZZZZZZ.jpg,"['pulitzer', 'prize', 'winning', 'author', 'hours', 'comes', 'masterful', 'story', 'unique', 'family', 'formed', 'jonathan', 'moves', 'new', 'york', 'live', 'boyhood', 'friend', 'bobby', 'clare', 'veteran', 'city', 'erotic', 'wars', 'soon', 'motion', 'picture', 'starring', 'colin', 'farrell', 'sissy', 'spacek', 'robin', 'wright', 'penn']"
2266,0312421990,What Was She Thinking? : Notes on a Scandal: A Novel,Zoe Heller,Picador,2004,Fiction,best friend sheba hart love affair underage male student comes light igniting media circus solitary schoolteacher barbara covett decides write account affair friend defense process revealing sheba secrets also author everything know reader guide available reprint first printing,http://images.amazon.com/images/P/0312421990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421990.01.LZZZZZZZ.jpg,"['best', 'friend', 'sheba', 'hart', 'love', 'affair', 'underage', 'male', 'student', 'comes', 'light', 'igniting', 'media', 'circus', 'solitary', 'schoolteacher', 'barbara', 'covett', 'decides', 'write', 'account', 'affair', 'friend', 'defense', 'process', 'revealing', 'sheba', 'secrets', 'also', 'author', 'everything', 'know', 'reader', 'guide', 'available', 'reprint', 'first', 'printing']"
2267,0345445783,Lights Out,Peter Abrahams,Fawcett Books,2002,Fiction,emerging fifteen year prison sentence crime commit eddie nye vows learn really responsible searches answers wall street freebooter brother lover karen young sharpshooter reprint,http://images.amazon.com/images/P/0345445783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345445783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345445783.01.LZZZZZZZ.jpg,"['emerging', 'fifteen', 'year', 'prison', 'sentence', 'crime', 'commit', 'eddie', 'nye', 'vows', 'learn', 'really', 'responsible', 'searches', 'answers', 'wall', 'street', 'freebooter', 'brother', 'lover', 'karen', 'young', 'sharpshooter', 'reprint']"
2268,0345397614,"Mantle of Kendis-Dai (Weis, Margaret. Starshield, Bk. 1.)",MARGARET WEIS,Del Rey,1997,Fiction,two explorers one information space face collapse galactic civilization hope explorer information merinda neskat face past find answers civilization needs originally titled starshield sentinels reprint,http://images.amazon.com/images/P/0345397614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345397614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345397614.01.LZZZZZZZ.jpg,"['two', 'explorers', 'one', 'information', 'space', 'face', 'collapse', 'galactic', 'civilization', 'hope', 'explorer', 'information', 'merinda', 'neskat', 'face', 'past', 'find', 'answers', 'civilization', 'needs', 'originally', 'titled', 'starshield', 'sentinels', 'reprint']"
2269,0679736859,Athena,JOHN BANVILLE,Vintage,1996,Fiction,artist violent past meets woman appears emerge paintings subsequent compulsive affair reflected artwork woman suddenly vanishes reprint first printing,http://images.amazon.com/images/P/0679736859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679736859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679736859.01.LZZZZZZZ.jpg,"['artist', 'violent', 'past', 'meets', 'woman', 'appears', 'emerge', 'paintings', 'subsequent', 'compulsive', 'affair', 'reflected', 'artwork', 'woman', 'suddenly', 'vanishes', 'reprint', 'first', 'printing']"
2270,0300093047,Art and Beauty in the Middle Ages,Umberto Eco,Yale Nota Bene,2002,Art,authoritative lively book celebrated italian novelist philosopher umberto eco presents learned summary medieval aesthetic ideas juxtaposing theology science poetry mysticism eco explores relationship existed aesthetic theories artistic experience practice medieval culture delightful study eco remarkably lucid readable essay full contemporary relevance informed energies man love subject robert taylor boston globe book lays many exciting ideas interesting facts readers find gripping washington post book world lively introduction subject michael camille burlington magazine want become acquainted medieval aesthetics find scrupulously researched better written better translated intelligent illuminating introduction eco short volume barrett art monthly,http://images.amazon.com/images/P/0300093047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0300093047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0300093047.01.LZZZZZZZ.jpg,"['authoritative', 'lively', 'book', 'celebrated', 'italian', 'novelist', 'philosopher', 'umberto', 'eco', 'presents', 'learned', 'summary', 'medieval', 'aesthetic', 'ideas', 'juxtaposing', 'theology', 'science', 'poetry', 'mysticism', 'eco', 'explores', 'relationship', 'existed', 'aesthetic', 'theories', 'artistic', 'experience', 'practice', 'medieval', 'culture', 'delightful', 'study', 'eco', 'remarkably', 'lucid', 'readable', 'essay', 'full', 'contemporary', 'relevance', 'informed', 'energies', 'man', 'love', 'subject', 'robert', 'taylor', 'boston', 'globe', 'book', 'lays', 'many', 'exciting', 'ideas', 'interesting', 'facts', 'readers', 'find', 'gripping', 'washington', 'post', 'book', 'world', 'lively', 'introduction', 'subject', 'michael', 'camille', 'burlington', 'magazine', 'want', 'become', 'acquainted', 'medieval', 'aesthetics', 'find', 'scrupulously', 'researched', 'better', 'written', 'better', 'translated', 'intelligent', 'illuminating', 'introduction', 'eco', 'short', 'volume', 'barrett', 'art', 'monthly']"
2271,0517092913,Complete Hans Christian Andersen Fairy Tales,HANS CHRISTIAN ANDERSEN,Derrydale,1993,Juvenile Fiction,great dane best loved fairy tales,http://images.amazon.com/images/P/0517092913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517092913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517092913.01.LZZZZZZZ.jpg,"['great', 'dane', 'best', 'loved', 'fairy', 'tales']"
2272,0349106711,Age of Extremes,Hobsbawm,Little Brown and Company,1995,"History, Modern",hobsbawm divides century age catastrophe golden age landslide moves data era whose revolutions transformed us thoroughly period publisher description,http://images.amazon.com/images/P/0349106711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0349106711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0349106711.01.LZZZZZZZ.jpg,"['hobsbawm', 'divides', 'century', 'age', 'catastrophe', 'golden', 'age', 'landslide', 'moves', 'data', 'era', 'whose', 'revolutions', 'transformed', 'us', 'thoroughly', 'period', 'publisher', 'description']"
2273,0879232153,Hamlet's Mill: An Essay on Myth and the Frame of Time                                              Yth,Giorgio De Santillana,David R. Godine Publisher,1992,Philosophy,ever since greeks coined language commonly use scientific description mythology science developed separately came greeks could prove myths one common origin celestial cosmology gods places lived ciphers celestial activity language perpetuation complex astronomical data drawing scientific data historical literary sources authors argue myths remains preliterate astronomy exacting science whose power accuracy suppressed forgotten emergent greco roman world view fascinating book throws doubt self congratulatory assumptions western science unfolding development transmission knowledge truly seminal original thesis book read anyone interested science myth interactions two,http://images.amazon.com/images/P/0879232153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879232153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879232153.01.LZZZZZZZ.jpg,"['ever', 'since', 'greeks', 'coined', 'language', 'commonly', 'use', 'scientific', 'description', 'mythology', 'science', 'developed', 'separately', 'came', 'greeks', 'could', 'prove', 'myths', 'one', 'common', 'origin', 'celestial', 'cosmology', 'gods', 'places', 'lived', 'ciphers', 'celestial', 'activity', 'language', 'perpetuation', 'complex', 'astronomical', 'data', 'drawing', 'scientific', 'data', 'historical', 'literary', 'sources', 'authors', 'argue', 'myths', 'remains', 'preliterate', 'astronomy', 'exacting', 'science', 'whose', 'power', 'accuracy', 'suppressed', 'forgotten', 'emergent', 'greco', 'roman', 'world', 'view', 'fascinating', 'book', 'throws', 'doubt', 'self', 'congratulatory', 'assumptions', 'western', 'science', 'unfolding', 'development', 'transmission', 'knowledge', 'truly', 'seminal', 'original', 'thesis', 'book', 'read', 'anyone', 'interested', 'science', 'myth', 'interactions', 'two']"
2274,0142302457,The Enormous Crocodile,Roald Dahl,Puffin Books,2003,Juvenile Fiction,enormous crocodile devises secret plans clever tricks secure lunch foiled neighbors,http://images.amazon.com/images/P/0142302457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142302457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142302457.01.LZZZZZZZ.jpg,"['enormous', 'crocodile', 'devises', 'secret', 'plans', 'clever', 'tricks', 'secure', 'lunch', 'foiled', 'neighbors']"
2275,0394758269,The High Window (Vintage Crime/Black Lizard),Raymond Chandler,Vintage Books USA,1992,Fiction,philip marlowe private detective searches priceless gold coin mrs murdock suspects stolen member family,http://images.amazon.com/images/P/0394758269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394758269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394758269.01.LZZZZZZZ.jpg,"['philip', 'marlowe', 'private', 'detective', 'searches', 'priceless', 'gold', 'coin', 'mrs', 'murdock', 'suspects', 'stolen', 'member', 'family']"
2276,0380777584,Runaway Bride (An Avon Romantic Treasure),Deborah Gordon,Harper Mass Market Paperbacks (Mm),1994,Fiction,employing talents martial arts disguise melanie wyatt smuggles stolen goods buy freedom enslaved chinese children alex mcclure agent hired investigate uncovers operation vulnerable heart original,http://images.amazon.com/images/P/0380777584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380777584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380777584.01.LZZZZZZZ.jpg,"['employing', 'talents', 'martial', 'arts', 'disguise', 'melanie', 'wyatt', 'smuggles', 'stolen', 'goods', 'buy', 'freedom', 'enslaved', 'chinese', 'children', 'alex', 'mcclure', 'agent', 'hired', 'investigate', 'uncovers', 'operation', 'vulnerable', 'heart', 'original']"
2277,0140191917,The Act of Creation (Arkana S.),Arthur Koestler,Penguin Books,1990,Philosophy,author examines idea creative rational thought suspended example dreams trancelike states,http://images.amazon.com/images/P/0140191917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140191917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140191917.01.LZZZZZZZ.jpg,"['author', 'examines', 'idea', 'creative', 'rational', 'thought', 'suspended', 'example', 'dreams', 'trancelike', 'states']"
2278,0312890214,The Starry Rift,James Tiptree,St Martins Pr,1994,Fiction,novel set far future filled action extraordinary characters visionary speculation chronicles human exploration alien planets strange mysterious life forms,http://images.amazon.com/images/P/0312890214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312890214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312890214.01.LZZZZZZZ.jpg,"['novel', 'set', 'far', 'future', 'filled', 'action', 'extraordinary', 'characters', 'visionary', 'speculation', 'chronicles', 'human', 'exploration', 'alien', 'planets', 'strange', 'mysterious', 'life', 'forms']"
2279,0393311392,Eight Little Piggies: Reflections in Natural History (Norton Paperback),Stephen Jay Gould,W. W. Norton &amp; Company,1994,Nature,sixth volume essays natural history magazine science writer discusses environmental spoliation massive extinction earth species,http://images.amazon.com/images/P/0393311392.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393311392.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393311392.01.LZZZZZZZ.jpg,"['sixth', 'volume', 'essays', 'natural', 'history', 'magazine', 'science', 'writer', 'discusses', 'environmental', 'spoliation', 'massive', 'extinction', 'earth', 'species']"
2280,0743482778,Twelfth Night (Folger Shakespeare Library),William Shakespeare,Washington Square Press,2004,Drama,background information shakespeare elizabethan theater text accompany play unrequited love mistaken identity,http://images.amazon.com/images/P/0743482778.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743482778.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743482778.01.LZZZZZZZ.jpg,"['background', 'information', 'shakespeare', 'elizabethan', 'theater', 'text', 'accompany', 'play', 'unrequited', 'love', 'mistaken', 'identity']"
2281,0451207351,The Love You Make: An Insider's Story of the Beatles,Peter Brown,New American Library,2002,Biography & Autobiography,close friend business manager legendary group portrays personal lives members beatles youth liverpool rise success world pop music death john lennon reprint,http://images.amazon.com/images/P/0451207351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207351.01.LZZZZZZZ.jpg,"['close', 'friend', 'business', 'manager', 'legendary', 'group', 'portrays', 'personal', 'lives', 'members', 'beatles', 'youth', 'liverpool', 'rise', 'success', 'world', 'pop', 'music', 'death', 'john', 'lennon', 'reprint']"
2282,006092960X,The Active Side of Infinity,Carlos Castaneda,Perennial,2000,"Body, Mind & Spirit",ordinarily events change path impersonal affairs yet extremely personal teacher juan matsus said guiding apprentice collect considered memorable events life juan described total goal shamanistic knowledge handled preparation facing definitive journey journey every human take end life said modern man referred vaguely life death shamans concrete region filled capacity practical affairs different order practical affairs daily life yet bearing similar functional practicality juan considered collect memorable lives shamans preparation entrance concrete region called active side infinity book written immediately death anthropologist shaman carlos castaneda gives us intimately revealing work ever fruit lifetime experience perhaps moving volume oeuvre,http://images.amazon.com/images/P/006092960X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006092960X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006092960X.01.LZZZZZZZ.jpg,"['ordinarily', 'events', 'change', 'path', 'impersonal', 'affairs', 'yet', 'extremely', 'personal', 'teacher', 'juan', 'matsus', 'said', 'guiding', 'apprentice', 'collect', 'considered', 'memorable', 'events', 'life', 'juan', 'described', 'total', 'goal', 'shamanistic', 'knowledge', 'handled', 'preparation', 'facing', 'definitive', 'journey', 'journey', 'every', 'human', 'take', 'end', 'life', 'said', 'modern', 'man', 'referred', 'vaguely', 'life', 'death', 'shamans', 'concrete', 'region', 'filled', 'capacity', 'practical', 'affairs', 'different', 'order', 'practical', 'affairs', 'daily', 'life', 'yet', 'bearing', 'similar', 'functional', 'practicality', 'juan', 'considered', 'collect', 'memorable', 'lives', 'shamans', 'preparation', 'entrance', 'concrete', 'region', 'called', 'active', 'side', 'infinity', 'book', 'written', 'immediately', 'death', 'anthropologist', 'shaman', 'carlos', 'castaneda', 'gives', 'us', 'intimately', 'revealing', 'work', 'ever', 'fruit', 'lifetime', 'experience', 'perhaps', 'moving', 'volume', 'oeuvre']"
2283,0156260387,Diary Of Virginia Woolf Volume 3: Vol. 3 (1925-1930),Virginia Woolf,Harvest Books,1981,Biography & Autobiography,account woolf life period lighthouse waves written steel trap mind elegant prose make valuable pleasurable book publishers weekly volume three witty intelligent predecessors atlantic monthly edited anne olivier bell assisted andrew mcneillie index,http://images.amazon.com/images/P/0156260387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156260387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156260387.01.LZZZZZZZ.jpg,"['account', 'woolf', 'life', 'period', 'lighthouse', 'waves', 'written', 'steel', 'trap', 'mind', 'elegant', 'prose', 'make', 'valuable', 'pleasurable', 'book', 'publishers', 'weekly', 'volume', 'three', 'witty', 'intelligent', 'predecessors', 'atlantic', 'monthly', 'edited', 'anne', 'olivier', 'bell', 'assisted', 'andrew', 'mcneillie', 'index']"
2284,0452272262,The Porcelain Dove or Constancy's Reward,Delia Sherman,Penguin USA,1994,Fiction,narrated family chatterbox chambermaid rich sinister funny novel romance sorcery aristocracy,http://images.amazon.com/images/P/0452272262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452272262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452272262.01.LZZZZZZZ.jpg,"['narrated', 'family', 'chatterbox', 'chambermaid', 'rich', 'sinister', 'funny', 'novel', 'romance', 'sorcery', 'aristocracy']"
2285,0375725032,Elect Mr. Robinson for a Better World (Vintage Contemporaries),Donald Antrim,Vintage Books USA,2001,Fiction,world marked full scale neighborhood wars local park lawns encircled trenches civic minded schoolteacher pete robinson finds increasingly obsessed darkly powerful wife meredith first novel reprint first printing,http://images.amazon.com/images/P/0375725032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375725032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375725032.01.LZZZZZZZ.jpg,"['world', 'marked', 'full', 'scale', 'neighborhood', 'wars', 'local', 'park', 'lawns', 'encircled', 'trenches', 'civic', 'minded', 'schoolteacher', 'pete', 'robinson', 'finds', 'increasingly', 'obsessed', 'darkly', 'powerful', 'wife', 'meredith', 'first', 'novel', 'reprint', 'first', 'printing']"
2286,0345441303,My Movie Business: A Memoir,John Irving,Ballantine Books,2000,Biography & Autobiography,author world according garp hotel new hampshire offers candid portrayal thirteen year effort turn cider house rules successful film offers behind scenes look filmmaking process reprint,http://images.amazon.com/images/P/0345441303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441303.01.LZZZZZZZ.jpg,"['author', 'world', 'according', 'garp', 'hotel', 'new', 'hampshire', 'offers', 'candid', 'portrayal', 'thirteen', 'year', 'effort', 'turn', 'cider', 'house', 'rules', 'successful', 'film', 'offers', 'behind', 'scenes', 'look', 'filmmaking', 'process', 'reprint']"
2287,096573840X,A Short History of Nearly Everything,Bill Bryson,Broadway Books,2003,Science,book bill bryson explores intriguing consequential questions science seeks answer attempts understand everything transpired big bang rise civilization end bill bryson apprenticed host world profound scientific minds living dead challenge take subjects like geology chemistry paleontology astronomy particle physics see way render comprehensible people like made bored scared stiff science school interest simply discover know find know know center earth thousands miles beneath surface know extent composition universe black hole know continents million years ago anyone ever figure things travels space time bill bryson encounters splendid gallery fascinating eccentric competitive foolish personalities ever ask hard question company undertakes sometimes profound sometimes funny always supremely clear entertaining adventure realms human knowledge,http://images.amazon.com/images/P/096573840X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/096573840X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/096573840X.01.LZZZZZZZ.jpg,"['book', 'bill', 'bryson', 'explores', 'intriguing', 'consequential', 'questions', 'science', 'seeks', 'answer', 'attempts', 'understand', 'everything', 'transpired', 'big', 'bang', 'rise', 'civilization', 'end', 'bill', 'bryson', 'apprenticed', 'host', 'world', 'profound', 'scientific', 'minds', 'living', 'dead', 'challenge', 'take', 'subjects', 'like', 'geology', 'chemistry', 'paleontology', 'astronomy', 'particle', 'physics', 'see', 'way', 'render', 'comprehensible', 'people', 'like', 'made', 'bored', 'scared', 'stiff', 'science', 'school', 'interest', 'simply', 'discover', 'know', 'find', 'know', 'know', 'center', 'earth', 'thousands', 'miles', 'beneath', 'surface', 'know', 'extent', 'composition', 'universe', 'black', 'hole', 'know', 'continents', 'million', 'years', 'ago', 'anyone', 'ever', 'figure', 'things', 'travels', 'space', 'time', 'bill', 'bryson', 'encounters', 'splendid', 'gallery', 'fascinating', 'eccentric', 'competitive', 'foolish', 'personalities', 'ever', 'ask', 'hard', 'question', 'company', 'undertakes', 'sometimes', 'profound', 'sometimes', 'funny', 'always', 'supremely', 'clear', 'entertaining', 'adventure', 'realms', 'human', 'knowledge']"
2288,0140436073,The Law and the Lady (Penguin Classics),Wilkie Collins,Penguin Books,1999,Fiction,probably first full length novel woman detective heroine law lady fascinating example collins later fiction valeria valerie woodville first act married woman sign name incorrectly marriage register slip followed gradual disclosure secrets husband earlier life leads another set questions enigmas developing many techniques work moonstone bizarre unexpected ways employing gothic fantastic elements law lady adds significant dimension history detective novel,http://images.amazon.com/images/P/0140436073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140436073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140436073.01.LZZZZZZZ.jpg,"['probably', 'first', 'full', 'length', 'novel', 'woman', 'detective', 'heroine', 'law', 'lady', 'fascinating', 'example', 'collins', 'later', 'fiction', 'valeria', 'valerie', 'woodville', 'first', 'act', 'married', 'woman', 'sign', 'name', 'incorrectly', 'marriage', 'register', 'slip', 'followed', 'gradual', 'disclosure', 'secrets', 'husband', 'earlier', 'life', 'leads', 'another', 'set', 'questions', 'enigmas', 'developing', 'many', 'techniques', 'work', 'moonstone', 'bizarre', 'unexpected', 'ways', 'employing', 'gothic', 'fantastic', 'elements', 'law', 'lady', 'adds', 'significant', 'dimension', 'history', 'detective', 'novel']"
2289,0375726721,Journey into Fear (Vintage Crime/Black Lizard),Eric Ambler,Vintage Books USA,2002,Fiction,ship bound turkey graham english armaments expert discovers become intended victim murder plot nazi assassins prevent return england plans turkish defense system reprint first printing,http://images.amazon.com/images/P/0375726721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726721.01.LZZZZZZZ.jpg,"['ship', 'bound', 'turkey', 'graham', 'english', 'armaments', 'expert', 'discovers', 'become', 'intended', 'victim', 'murder', 'plot', 'nazi', 'assassins', 'prevent', 'return', 'england', 'plans', 'turkish', 'defense', 'system', 'reprint', 'first', 'printing']"
2290,0765308371,7 Steps to Midnight,Richard Matheson,Forge,2003,Fiction,identity life stolen mysterious imposter mathematician chris barton must elude killers follows series cryptic messages lead around world rendezvous enigmatic woman author somewhere time reprint first printing,http://images.amazon.com/images/P/0765308371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765308371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765308371.01.LZZZZZZZ.jpg,"['identity', 'life', 'stolen', 'mysterious', 'imposter', 'mathematician', 'chris', 'barton', 'must', 'elude', 'killers', 'follows', 'series', 'cryptic', 'messages', 'lead', 'around', 'world', 'rendezvous', 'enigmatic', 'woman', 'author', 'somewhere', 'time', 'reprint', 'first', 'printing']"
2291,1883011493,Crime Novels : American Noir of the 1950s : The Killer Inside Me / The Talented Mr. Ripley / Pick-up / Down There / The Real Cool Killers (Library of America),Jim Thompson,Library of America,1997,American fiction,collection classic stories exemplify best american noir fiction,http://images.amazon.com/images/P/1883011493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1883011493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1883011493.01.LZZZZZZZ.jpg,"['collection', 'classic', 'stories', 'exemplify', 'best', 'american', 'noir', 'fiction']"
2292,0192839993,Dubliners (Oxford World's Classics),James Joyce,Oxford University Press,2001,Fiction,living overseas writing always native city joyce made dublin unforgettable stories dubliners show us truants seducers gossips rally drivers generous hostesses corrupt politicians failing priests amateur theologians struggling musicians moony adolescents victims domestic brutishness sentimental aunts poets patriots earnest cynical people striving get,http://images.amazon.com/images/P/0192839993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192839993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192839993.01.LZZZZZZZ.jpg,"['living', 'overseas', 'writing', 'always', 'native', 'city', 'joyce', 'made', 'dublin', 'unforgettable', 'stories', 'dubliners', 'show', 'us', 'truants', 'seducers', 'gossips', 'rally', 'drivers', 'generous', 'hostesses', 'corrupt', 'politicians', 'failing', 'priests', 'amateur', 'theologians', 'struggling', 'musicians', 'moony', 'adolescents', 'victims', 'domestic', 'brutishness', 'sentimental', 'aunts', 'poets', 'patriots', 'earnest', 'cynical', 'people', 'striving', 'get']"
2293,0786813857,"Cheetah Girls, The: Shop in the Name of Love - Book #2 (Cheetah Girls, No. 2)",Deborah Gregory,Jump Sun,1999,Juvenile Fiction,chanel passion fashion gets best goes clothes shopping spree mother credit card credit trail catches forced pay original first printing,http://images.amazon.com/images/P/0786813857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786813857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786813857.01.LZZZZZZZ.jpg,"['chanel', 'passion', 'fashion', 'gets', 'best', 'goes', 'clothes', 'shopping', 'spree', 'mother', 'credit', 'card', 'credit', 'trail', 'catches', 'forced', 'pay', 'original', 'first', 'printing']"
